address,total_transactions,in_transactions,out_transactions,in_out_ratio,total_amount,avg_amount,median_amount,std_amount,min_amount,max_amount,avg_in_amount,avg_out_amount,time_span_seconds,time_span_days,tx_per_day,unique_counterparties,account_type
0x59e30661e6bb2309421147252bcc03ccf571ffa3,33,11,22,0.5,2.786894705,0.0844513546969697,0.000355,0.17095460417640196,0.0,0.675,0.1277340909090909,0.06280998659090907,23382036,270.6254166666667,0.12193976606656494,25,Phisher
0xeb43de07338eb5adf2f79dd536f09641f9dc5e75,32,12,20,0.6,0.006124065,0.00019137703125,0.0,0.00028660544897313585,0.0,0.00122,0.00038929091666666665,7.26287e-05,16683710,193.09849537037036,0.16571853622485647,31,Phisher
0x87a7f34d8de299157fd5390cc1a401a045bf01fa,180,41,139,0.2949640287769784,0.486437332546144,0.0027024296252563555,0.0,0.020981697689109072,0.0,0.2,0.006354638372513951,0.0016251594192307338,32310780,373.96736111111113,0.48132542761270386,135,Phisher
0xa1d938ad79f29924ba7d7b9b173aef11d1a78176,106,21,85,0.24705882352941178,0.17321788700000001,0.0016341310094339628,0.0,0.005971390105644835,0.0,0.045,0.00458613319047619,0.0009048128235294119,21674693,250.8645023148148,0.42253885672106173,76,Phisher
0xa8362d383d99a0f267753ad235dab44f5445f8a2,10,4,6,0.6666666666666666,0.014455589999999999,0.0014455590000000001,0.00021147,0.0017852367263332333,0.0,0.005,0.002013235,0.0010671083333333331,12874302,149.008125,0.06711043441423077,8,Phisher
0x6d55f4f97a452b0dc0cce2dfc0c2c283fa9a2ab3,21,7,14,0.5,0.04973374283973953,0.0023682734685590255,0.0,0.007062927579009148,0.0,0.02690411,0.004011164552998504,0.0015468279263392856,13701639,158.58378472222222,0.13242211387995262,19,Phisher
0xbb50202c06a0d65e4e534de862c83b41659c7a42,18,6,12,0.5,0.0041909816,0.0002328323111111111,1.6639e-05,0.00033286315593709226,0.0,0.001,0.0005656983333333334,6.63993e-05,12985708,150.2975462962963,0.11976243420843899,16,Phisher
0xf08fdc352d0f8a8857f33e616d3f7f4aee558c77,48,12,36,0.3333333333333333,0.050222881,0.0010463100208333333,0.0,0.0020656433008564333,0.0,0.01042752,0.0028834788333333334,0.0004339204166666667,13839672,160.18138888888888,0.29966028096619635,39,Phisher
0x5c5712342a499ad85476536fe967e6800d88eb1b,143,71,72,0.9861111111111112,164.35364282,1.1493261735664335,0.3,2.2069345490870056,0.099748,11.53739464,1.1575233930985913,1.1412428043055556,14784176,171.11314814814816,0.8357043368531326,56,Phisher
0x088cdf3a6d315e44d1804de3dc26dac876af6c47,114,57,57,1.0,159.83833392401414,1.4020906484562643,0.399937,2.4758207861810084,0.09979,10.63077,1.4021825695088959,1.401998727403633,14772020,170.9724537037037,0.666774076937345,54,Phisher
0xb9a0b122efd47f72ce204fe65fbd8027eb73a88d,46,39,7,5.571428571428571,61.1490371804672,1.3293268952275479,0.645116435,2.4716197207397266,0.001,15.83923937,0.7840422459034256,4.367341370033372,1830356,21.184675925925927,2.1713808679841518,30,Phisher
0x197f986c640aedfd3ce94553c61ece11937bc2bb,16,8,8,1.0,17.73167678711217,1.1082297991945107,0.497072,1.5362260529309515,0.0085656,6.0,1.1094941116945107,1.106965486694511,803123,9.295405092592592,1.7212805510488431,16,Phisher
0xb56d3870f82187675597c099374867b1289ddce1,11,4,7,0.5714285714285714,0.836547503786229,0.07604977307147537,0.036,0.11156947030725434,0.0,0.30841344,0.105957125,0.058959857683747,13797922,159.6981712962963,0.0688799371383604,8,Phisher
0x6a6f319218911faa7f57d47d1fd9f81464134fcd,13,9,4,2.25,7.416578426253542,0.5705060327887339,0.5,0.5497394369553971,0.0,2.14355975,0.42283026050277844,0.9027765204321342,36725486,425.0634953703704,0.03058366606775469,4,Phisher
0xb2bf94e9f820ce988c55a0f0a0c581a6025589c7,55,14,41,0.34146341463414637,0.04536900542351362,0.0008248910077002476,0.0,0.002434727407378379,0.0,0.012033115132845591,0.0018503210401254867,0.0004747441673599222,19011106,220.03594907407407,0.24995915545365957,34,Phisher
0xd06f78bb1d25433dee9d275936bf91612bc10909,20,7,13,0.5384615384615384,33.37280716,1.668640358,0.219219,4.4024505737713255,0.000554,15.01502,2.38423853,1.2833182653846154,52760231,610.6508217592593,0.032751941514433475,15,Phisher
0x1a9d4f8bd388b9e952fbfbab9652a0943ea6fb9f,9,6,3,2.0,14.128508736,1.569834304,1.38754289,1.084177807018998,0.60259009,4.4,1.17755077,2.3544013720000003,16705936,193.35574074074074,0.04654632940051967,9,Phisher
0x968d6df1bc72173fcf24aeeedc51d730b29f989d,24,22,2,11.0,585.023632,24.375984666666668,13.04904482,55.51508930220871,2.51,290.0,13.296074181818183,146.255,6466194,74.84020833333334,0.3206832334445889,14,Phisher
0xbae9d925780efbf0dfeeb032bfac8d071e04786e,8,6,2,3.0,22.7142394,2.8392799249999996,1.7145441700000001,3.340859639806744,0.1,11.256,1.8930399,5.678,17313261,200.38496527777778,0.039923154858001624,6,Phisher
0x25b69374c36ec340200a702cbf65797a3934aaa1,15,9,6,1.5,13.054688470922903,0.8703125647281936,0.43173857,0.8596424323743089,0.099,2.8260453400000003,0.7259653856581003,1.0868333333333335,3445219,39.875219907407406,0.3761734740229867,9,Phisher
0x3d0bca39c337a7bd1e03624b0f0c51810165140e,165,120,45,2.6666666666666665,343.35810566,2.0809582161212123,1.36171769,1.7311676886576715,0.17945697,10.0,1.4307013563333333,3.8149765088888894,34039874,393.9800231481481,0.4188029603164806,77,Phisher
0xad337629a56da2591b5e7f583278b2ef6fb03bae,5,3,2,1.5,4.0500712,0.8100142399999999,1.0,0.3448610784692114,0.12290435,1.00339328,0.6833570666666667,1.0,11155386,129.1132638888889,0.03872568820119716,5,Phisher
0x1769c141112349620afb29692cc6196612bf44f6,6,5,1,5.0,4.032027159999999,0.6720045266666667,0.352247775,0.6668226574590231,0.14,2.01,0.404405432,2.01,8171831,94.58137731481482,0.0634374352577776,6,Phisher
0x2e61be3e3833c44c265cbc8a7c3ef20c088ed531,61,13,48,0.2708333333333333,14.799920068073552,0.24262164046022214,0.01,0.44278948200988827,0.0,2.15068724,0.4578982984908393,0.18431754557693,13026931,150.77466435185184,0.40457725614728446,25,Phisher
0xc0715c1ecebecce42128e9ed3b80a43e15f900e5,85,46,39,1.1794871794871795,95.61195365,1.124846513529412,1.11518203,0.29039827638494214,0.14947615,2.31030203,1.040061623478261,1.2248492043589743,254113,2.941122685185185,28.90052850503516,31,Phisher
0x2fe84431df2a477ec9dcc30c9414c85758995856,18,15,3,5.0,66.1278744167216,3.6737708009289776,2.3758929,6.280998015279373,0.0,29.0,2.2085249611147733,11.0,22037188,255.0600462962963,0.07057161739510504,13,Phisher
0xff21d9d67d1196136ece93176f8b3f635782c933,16,10,6,1.6666666666666667,19.58553,1.2240956250000001,1.0,0.8360232996323094,0.1346,4.0,0.9794529999999998,1.6318333333333335,1936286,22.410717592592594,0.7139441177594632,9,Phisher
0xeb341b904b884d63df68ff7ba02de1308d1c5cf6,19,14,5,2.8,126.07425576,6.635487145263158,5.2,5.479475950901682,0.001,20.0,4.505232554285714,12.6002,15312785,177.23130787037036,0.10720453529517981,13,Phisher
0x5876be8692a5fb4ffe7089f1bb9b6f6c168c0323,20,9,11,0.8181818181818182,107.76664047000155,5.3883320235000784,5.0245,5.249114938158364,0.0,19.99,7.37673783000017,3.761454545454545,5471405,63.32644675925926,0.3158238149067744,16,Phisher
0x332660e79a451e97b6de1194919cddc8e026fc3e,11,10,1,10.0,86.48224626,7.862022387272727,9.53387613,3.118422448372697,0.0,10.54938324,7.872203367,7.76021259,9333999,108.03239583333334,0.1018213093873269,9,Phisher
0x3cf52f7418bdc969b491e37e77b5b68090ff09d1,5,4,1,4.0,0.384789112,0.0769578224,0.0919824,0.02543956375222624,0.040036082,0.1,0.071197278,0.1,40252776,465.8886111111111,0.010732179067600206,5,Phisher
0x96d3921780842d8e0761d68a9a96ffc08a70a10f,11,9,2,4.5,22.03321086,2.003019169090909,0.45111799,3.041160826086855,0.09147801,10.9,1.2259123177777778,5.5,832766,9.63849537037037,1.14125696774364,8,Phisher
0xf838ea3349084ab4ef764692dc71e86effa7c784,141,51,90,0.5666666666666667,4.606664651816781,0.032671380509338876,0.01,0.048785624084755216,0.0,0.3,0.04703165356503493,0.024533892444444445,37352045,432.31533564814816,0.32615081717747985,44,Phisher
0x21f564cfd31bdc3c44cdb1f7f88b096b957f77f4,35,33,2,16.5,23.84015966,0.6811474188571429,0.35966541,1.2759856346829221,0.06458298,6.15363433,0.3715533342424242,5.789449815,10219409,118.28019675925925,0.295907522636583,22,Phisher
0x6111a399d950c328278f3909ae42520b0b486ee6,20,6,14,0.42857142857142855,57.5371778,2.87685889,0.11767340500000001,6.554233201437379,0.01,28.18698526,4.795720316666666,2.0544897071428574,11817915,136.7814236111111,0.14621868578340597,11,Phisher
0x66d97d0ef96f78c592cbae7344819864e9f41ee3,7,5,2,2.5,4.69731612,0.67104516,0.64893,0.45306271668112946,0.19841424,1.609097,0.471013324,1.17112475,1273754,14.742523148148148,0.4748169583765782,7,Phisher
0xf6ed3b7888d3decf37c298e5119942445dcba8eb,9,7,2,3.5,3.06589226,0.34065469555555555,0.14521249,0.42470234314830246,0.032,1.5,0.2191274657142857,0.766,26040325,301.392650462963,0.029861378458218166,9,Phisher
0xb2a19cd5a1c91ff1972306880802d14f18f0710e,12,6,6,1.0,7.38722903,0.6156024191666667,0.464058845,0.5112545341409155,0.1113108,1.56403845,0.6169427183333333,0.6142621199999999,12981760,150.25185185185185,0.079865904160915,6,Phisher
0x863f41f5967e11b573aeee613f634c6f469464fe,17,12,5,2.4,15.02327427,0.8837220158823529,0.59323679,1.0204682296274592,0.10302622,4.47333163,0.8094395225000001,1.062,26246656,303.7807407407407,0.055961414665548256,10,Phisher
0x3a08deb2eeed3a122f3ea8cf3eaae99cb026906e,7,3,4,0.75,0.41629201,0.059470287142857146,0.05843,0.016222943851701175,0.03751,0.08336338,0.07017067,0.051445000000000005,1295247,14.991284722222222,0.4669379662720701,7,Phisher
0xe59cf15448a9e464c303e1dbe2a09a9263c82c54,75,33,42,0.7857142857142857,20.60603451,0.27474712679999996,0.16766,0.27861920121346273,0.00215486,1.12726553,0.3126452966666667,0.2449699933333333,31896641,369.17408564814815,0.20315618813905828,50,Phisher
0x6db6ffa87b7b2acb0ab2171cf1e984bd44dcfa8a,16,9,7,1.2857142857142858,11.9035632148,0.743972700925,0.79675545,0.6040353917426418,0.0,2.136716,0.6627421483111111,0.8484119828571428,13911132,161.00847222222222,0.09937365269771001,7,Phisher
0xd51bcbace623a2796ff177a4e78a1a4829a70b79,3,2,1,2.0,1.92201658,0.6406721933333334,0.59494685,0.2426007739729946,0.36906144,0.95800829,0.482004145,0.95800829,739321,8.556956018518518,0.35059196208412857,3,Phisher
0xac89740f15dba471fea121e7d5f65f27ed74cdc3,6,4,2,2.0,0.44664194,0.07444032333333334,0.07601571,0.03045663502991188,0.0365017,0.12,0.056660485000000003,0.11,73415,0.8497106481481481,7.061227269631547,6,Phisher
0x9f525c10689d86bd030d9029e8d37e56e8d98413,7,6,1,6.0,1.3993506,0.19990722857142856,0.07358013,0.2130622380426007,0.0610652,0.6966753,0.11711255,0.6966753,3589360,41.54351851851852,0.16849800521541444,7,Phisher
0xf048d0dfa69d1ec03fbb2eef0f127500665b2f88,15,6,9,0.6666666666666666,6.1491374963652605,0.4099424997576841,0.17,0.516606326688765,1e-06,2.0,0.5141881316666667,0.34044541181836235,24259189,280.777650462963,0.053423055486314895,13,Phisher
0x849de2877f2d4fc368f61e486ffce1b7be4bac73,75,37,38,0.9736842105263158,24.8030229,0.330706972,0.21268637,0.3396283794796496,0.0223,1.4505269,0.3355745256756757,0.3259675118421052,31850986,368.6456712962963,0.2034473909222151,52,Phisher
0x28bfef00fd56444c3e1b49e1bcdb02d1da90bb88,168,62,106,0.5849056603773585,108.01387206400096,0.6429397146666724,0.33809000499999997,1.2956561186104398,0.0,13.81307834,0.9029182738709755,0.4908767838113253,34329735,397.33489583333335,0.4228171292321365,49,Phisher
0x66e972d2b38052946ccda16a553c21db77b64a46,49,22,27,0.8148148148148148,30.177217930575,0.6158615904198981,0.43302202,0.7829740249310595,0.0,3.155389867,0.6864777505454546,0.5583224969842593,25563694,295.87608796296297,0.16560986843294243,21,Phisher
0xac42a6f10c27bebdea9c53b67241e8df24e97d2c,39,21,18,1.1666666666666667,29.80324203,0.7641856930769233,0.2,1.2825940601318264,0.0643467,6.06977018,0.7049861419047618,0.8332518361111111,651454,7.5399768518518515,5.172429672701373,35,Phisher
0x021f29d5967f12504c5d1f26b41637981c4d99d3,13,5,8,0.625,8.75065585,0.673127373076923,0.3222328,0.8075992268310207,0.001,3.0,0.87593117,0.546375,1771006,20.49775462962963,0.6342158072869318,8,Phisher
0x46a5f60bbfd005e46befd2e1677ce8fd6b3d1676,20,9,11,0.8181818181818182,9.16412102,0.45820605100000006,0.29265107,0.4395272460871269,0.04786943,1.40978271,0.5097711677777776,0.41601641000000006,666653,7.715891203703704,2.5920531370893105,20,Phisher
0x551b968fa60a758e967c3ec18e200344c6cc63af,24,15,9,1.6666666666666667,13.3656142,0.5569005916666666,0.5,0.4558032962299818,0.09433634,1.88685,0.4458494733333333,0.7419857888888889,666560,7.714814814814815,3.110897743638982,24,Phisher
0x2e9afce0e6a37aab94e48150f1fdc248f605b53b,105,95,10,9.5,99.31440851954378,0.9458515097099407,0.33424672,2.203657055743379,0.000739,16.08550087,0.5227127958923357,4.965669290977189,11886344,137.57342592592593,0.7632287943206085,30,Phisher
0x2e69d5796351ce15bfdcca0d916df213f5bd74f9,10,4,6,0.6666666666666666,2.110109557,0.2110109557,0.01,0.2516297407379295,0.0,0.53806842,0.264517105,0.17534018949999997,6971976,80.69416666666666,0.12392469509361478,5,Phisher
0x5e734c53beb4ea9bf80833217593ffa46d6a242f,6,1,5,0.2,15.994419335749381,2.66573655595823,1.20194495,2.902681862624314,0.19998444,8.0,8.0,1.5988838671498762,405452,4.692731481481482,1.2785730493375294,6,Phisher
0x8c34460976e89edde3e2898dc7f23b597d295103,9,4,5,0.8,53.9958,5.999533333333334,3.5,7.28176547335115,0.5,25.0,6.75,5.39916,245713,2.843900462962963,3.1646677220985455,9,Phisher
0x57a3d07e27475aa8f5d306b7bb25aebfd27c4512,12,10,2,5.0,28.15041532,2.3458679433333334,0.9975,2.596070226731625,0.02,9.07434666,1.407606866,7.03717333,179089,2.072789351851852,5.78930029203357,9,Phisher
0xa78518024d9c747507725f3f48371352392d2e85,17,9,8,1.125,63.22703532,3.719237371764706,1.36,4.649285399024892,0.0,14.3796577,3.512704128888889,3.95158727,13209398,152.88655092592592,0.11119356082692035,12,Phisher
0xbd91b3013821bb8526772523608c8edda5251cf4,50,12,38,0.3157894736842105,0.1913,0.0038260000000000004,0.0,0.01564540584324996,0.0,0.08,0.008383333333333335,0.002386842105263158,12949372,149.87699074074075,0.3336069115938595,26,Phisher
0x10dbe233be679901098aea75490c34e377472154,79,10,69,0.14492753623188406,0.0590004598,0.0007468412632911393,0.0,0.0021386236515815314,0.0,0.01,0.00344759679,0.0003554274188405797,17323724,200.5060648148148,0.3940030446109624,65,Phisher
0x9f909ad288b03f5a1439ad1246ad79803a36eb23,111,32,79,0.4050632911392405,3.0310180241030054,0.02730646868561266,5.7e-05,0.056882745051077876,0.0,0.225,0.04534038734828914,0.020001590239971553,29052182,336.25210648148146,0.330109456150316,68,Phisher
0x203d4ff1e43e32a69dbb420440e8e37fb24b0414,146,13,133,0.09774436090225563,0.20731747326712857,0.0014199826936104694,0.0,0.004374954839280292,0.0,0.03083481,0.00968223035642802,0.0006123945761922126,23596104,273.10305555555556,0.5345967283412549,108,Phisher
0x035423e2d2a7e530b758c9ab95bf1e437ded64a8,104,14,90,0.15555555555555556,22.791123014365382,0.21914541359966713,0.0,0.397893152535645,0.0,1.00797605,0.21188310887019218,0.22027510544647433,20123491,232.91077546296296,0.4465229218926279,48,Phisher
0xb2a24f66177ac3a542e81f2a4bf58051f67ddbd1,32,7,25,0.28,0.12645679225,0.0039517747578125,0.0,0.00657326661811203,0.0,0.03079059,0.010878879660714286,0.002012185385,19328956,223.71476851851853,0.14303928261826454,26,Phisher
0x265413d3ab244f0f56ed7f7645c333f3aeffb3af,69,4,65,0.06153846153846154,0.0361778792,0.0005243170898550724,0.0,0.0022313310814051418,0.0,0.0157186,0.006569469800000001,0.00015230769230769234,23585210,272.9769675925926,0.25276857827426596,39,Phisher
0xa5cd92e3dd567730568f5519ae3a89091220bb2e,251,31,220,0.1409090909090909,0.8348583119999999,0.003326128733067729,0.0,0.015372909236846423,0.0,0.15,0.01381829483870968,0.0018476871454545455,26490134,306.59877314814815,0.8186595054596553,148,Phisher
0xcc968ba245c5ade5b604d45a390d3c61db494e79,22,6,16,0.375,0.432576164,0.01966255290909091,1.03185e-05,0.056314858188347305,0.0,0.2,0.03796666666666667,0.012798510249999999,18088045,209.35237268518517,0.10508598358750214,15,Phisher
0xc6afe360204085563847039a0d3c1995e383a511,12,4,8,0.5,0.350623963,0.029218663583333335,0.0019,0.05485008446242263,0.0,0.152,0.044477775,0.021589107875,37494273,433.96149305555554,0.027652223047503817,12,Phisher
0xed0332530db672359af2eaf0b067e6873e0634b4,84,20,64,0.3125,0.7399156680633129,0.008808519857896583,0.0,0.021563067040044712,0.0,0.1319923125,0.020023752319300883,0.0053037597137077395,26958759,312.0226736111111,0.2692112051597034,35,Phisher
0x5647878ccd3c8f5e38f9c61fd5cebec9e745d43e,23,5,18,0.2777777777777778,0.139213225,0.006052748913043478,0.0006,0.009389857378017442,0.0,0.0299,0.015554530000000002,0.003413365277777778,7791743,90.18221064814814,0.25503921266397006,18,Phisher
0xa568f7b07c31ca2537996f1c19d88cf3b93dc858,63,16,47,0.3404255319148936,1.7198729628,0.027299570838095238,0.0003,0.06263207376381749,0.0,0.28,0.050174473750000004,0.01951236984680851,27388707,316.99892361111114,0.19873884517439977,44,Phisher
0xb8f7f617887d6b139fdf3a263f15fb58bf94934f,15,6,9,0.6666666666666666,0.07791524,0.005194349333333333,0.003024011,0.005240710685372518,0.0,0.01655606,0.007098677500000001,0.003924797222222222,5914509,68.45496527777777,0.21912216212706753,11,Phisher
0xd6578029a7ed0aeeb6dea1b982d44ad5b0f656fb,24,8,16,0.5,1.4974605589,0.06239418995416667,0.010450000000000001,0.08210335607448983,0.0,0.214595,0.09494937499999999,0.04611659743125,17195716,199.02449074074073,0.12058817440343864,15,Phisher
0x8632a476df3f9292ef55e592214365517a4e8419,81,20,61,0.32786885245901637,6.793507849,0.08387046727160494,0.0,0.25112741518445975,0.0,1.264,0.17251681849999995,0.05480608981967213,34566316,400.07310185185185,0.20246299894961325,50,Phisher
0x997f075b25cee2feb07ef1b53b202ad1c33bc739,8,7,1,7.0,3990.9525217070586,498.8690652133823,264.17258252919083,568.6206098843053,234.99958,1995.4760508535294,285.0680672647899,1995.4760508535294,77766,0.9000694444444445,8.888203070750713,8,Phisher
0xaff9e40f9b245b15a1d1bb45516ca213e682fa81,24,22,2,11.0,34.71680536269402,1.4465335567789175,0.562858945,2.3793324003471676,0.02,10.3599,0.7890866073951824,8.67845,2920926,33.80701388888889,0.7099118567194103,23,Phisher
0x0f89b38968065a571eeaf34dd6bf2093fb55c20f,51,27,24,1.125,54.31225814,1.0649462380392156,0.54432997,1.095753465085957,0.0186524,3.994,1.0060877088888889,1.1311620833333336,1613927,18.67971064814815,2.730235010629353,42,Phisher
0x8362358abea2b7e60f564b8a1b6fa452f33569d2,64,20,44,0.45454545454545453,144.53180203338349,2.258309406771617,0.0,7.947685125703252,0.0,48.43761895460968,3.614156771134587,1.642015150242994,5265779,60.9465162037037,1.0501010391814773,37,Phisher
0x07b5b0686cad4116a8ea1a23ff3493ba1b1c335d,5,4,1,4.0,1.334909506721373,0.2669819013442746,0.1,0.2348334923509507,0.0694977,0.6672342533606865,0.1669188133401716,0.6672342533606865,2187240,25.315277777777776,0.19750918966368575,5,Phisher
0xbe6f4828f7c6545bef98089f0fc128962855c79c,14,6,8,0.75,32.82997581544275,2.344998272531625,1.004155427,2.6349893474562993,0.0,6.701153445360687,2.7362592664535623,2.051552527090172,259381,3.0020949074074075,4.663410195812338,6,Phisher
0x4b68c2a6c1bd34ffa4a221daab27818342b1df4e,15,5,10,0.5,28.486090674,1.8990727115999997,0.05527054,3.6312202811700005,0.0,13.995,2.84985912,1.4236795074,7368160,85.27962962962962,0.17589194588608284,8,Phisher
0x37761568af636f074595bce8ed20dd5b404ed798,19,17,2,8.5,45.63190796,2.40167936631579,0.5,4.851916837635152,0.39,21.81509298,1.3421655870588238,11.40754649,176375,2.041377314814815,9.307441530829198,16,Phisher
0x70d8a884f5f2e7c40c762584b10675fa25c05315,6,2,4,0.5,0.0109,0.0018166666666666667,0.0,0.003674423613151985,0.0,0.01,0.00545,0.0,19067269,220.68598379629628,0.02718795229668182,6,Phisher
0xb504c507f92aa7751eef1840eabcb96448a25f63,6,2,4,0.5,0.038100676,0.006350112666666667,0.009050338,0.004506981745089082,0.0,0.01,0.01,0.004525169,394979,4.571516203703704,1.3124748404345548,4,Phisher
0xa88f16b7288736bb5913d2b4848d26e112658726,5,3,2,1.5,6.882255613093923,1.3764511226187846,1.4502762430939227,0.6177331242179572,0.34815856,2.0,1.1473264566666665,1.7201381215469613,2089947,24.18920138888889,0.2067038063644676,4,Phisher
0xc9a13b55dc30ab5b21f3df4bb84740b50a4e7ede,6,2,4,0.5,0.037046132,0.0061743553333333335,0.008523066,0.004409893883143776,0.0,0.01,0.01,0.004261533,2953560,34.18472222222222,0.17551700320968594,3,Phisher
0x32c0b58558a7433d09a9a9b1596f9286280b4e68,10,3,7,0.42857142857142855,0.32363082020703143,0.03236308202070315,0.027615333671838452,0.030671233577830633,0.0,0.07634616783989255,0.044075945061189815,0.027343283574780282,10403721,120.4134375,0.08304720974351389,9,Phisher
0x31ba2936e46f1442a65a6bed9dd56587bc36b14a,12,3,9,0.3333333333333333,0.2914945866873538,0.024291215557279488,0.003566551,0.03373052851276513,0.0,0.09000277,0.04979188578122563,0.015790992149297436,14280313,165.28140046296295,0.07260345063865198,10,Phisher
0x43eb091755abdf0b81299de587fa145b26463d04,1545,818,727,1.125171939477304,1908.8322228203842,1.2354901118578538,0.176,4.083086531915865,0.00646467,45.76025356,1.1669668232400785,1.3125905934112794,22922599,265.3078587962963,5.823423425938743,562,Phisher
0x81f30390e7c7da73314233abc84678910d4c55af,90,36,54,0.6666666666666666,303.73731106,3.374859011777778,1.2616588549999999,11.518552302017607,0.03169466,88.10821441,4.219244598055556,2.8119352875925925,986716,11.420324074074074,7.880687046728744,61,Phisher
0x885ba8259d108ef78f833a0d467a7b538b2e6cd1,15,5,10,0.5,2.03216,0.1354773333333333,0.0,0.284115949088083,0.0,0.99916,0.20903199999999997,0.0987,7257137,83.99464120370371,0.1785828212971589,7,Phisher
0x87c1f6905822320539aebc6454e17ca378417dcc,75,4,71,0.056338028169014086,6.85067365954258,0.09134231546056773,0.0,0.4841714691850093,0.0,3.01247055552129,0.8799710883803225,0.046912525436919573,2068254,23.938125,3.133077465340331,51,Phisher
0x17a250de134019eb7e8c042474e181af20fc57dc,31,4,27,0.14814814814814814,0.044405591,0.001432438419354839,0.0,0.004929779085209121,0.0,0.025,0.0103791625,0.00010699781481481481,25558351,295.8142476851852,0.10479549326167403,24,Phisher
0xb37da5c9179345341fe50d37cfc961ba47c01f9a,23,20,3,6.666666666666667,62.007438184,2.6959755732173916,0.5,4.627335884512764,0.01,15.501688092,1.5502875046000002,10.333896030666667,180033,2.083715277777778,11.03797637099865,21,Phisher
0xdf051c4fab3a546ab01f85ae537e3eb00814dfc1,3,1,2,0.5,0.005,0.0016666666666666668,0.0,0.0023570226039551583,0.0,0.005,0.005,0.0,68,0.000787037037037037,3811.7647058823527,3,Phisher
0x3d6761b69114987304b4e294a04536feee821f08,21,8,13,0.6153846153846154,16.41434089500309,0.7816352807144329,0.012,1.7621559720000735,0.0,5.55135327,1.340762908750193,0.4375567403847342,16698696,193.27194444444444,0.10865519080052718,13,Phisher
0x4ad59aeff83ccc2a76ddfe324410c793d5a8e171,6,5,1,5.0,61.999097,10.333182833333334,7.5,9.757868705245363,1.0,30.999097,6.2,30.999097,16390,0.18969907407407408,31.629042098840756,6,Phisher
0xe4c94d45f7aef7018a5d66f44af780ec6023378e,10092,10089,3,3363.0,0.00605,5.994847403884265e-07,0.0,5.0756146395099405e-05,0.0,0.005,0.0,0.0020166666666666666,73780064,853.935925925926,11.81821691019406,887,Phisher
0x990db791a4bd26840bfe70236ef800303ca05692,52,7,45,0.15555555555555556,0.05930623797222514,0.001140504576388945,0.0,0.0024982822466872437,0.0,0.010750838565408103,0.005078873926587511,0.0005278693441358348,21639719,250.45971064814816,0.20761822276897401,40,Phisher
0x637336064f49074587a15cfd785d17ed02aebf25,12,9,3,3.0,22.946089513888115,1.9121741261573428,0.956875046944057,1.9198822284730268,0.5,5.47,1.2751210570986795,3.823333333333333,399665,4.6257523148148145,2.594172619568889,11,Phisher
0x4d2c559b9c252538abdf00b2b8b3f5879890ab9e,3,1,2,0.5,0.038795712999999996,0.012931904333333332,0.018795713,0.009157444660291659,0.0,0.02,0.02,0.0093978565,170,0.0019675925925925924,1524.7058823529412,2,Phisher
0x936f4e8749a96a5199fbe2c8ac657f3e5cbf52ca,19,4,15,0.26666666666666666,0.0026220791249999998,0.0001380041644736842,0.0,0.0003065275507064879,0.0,0.0012,0.00058975,1.7538608333333333e-05,11350332,131.36958333333334,0.14463013064287458,16,Phisher
0xada4f8050039162e3ecb7824860187a405d08834,43,13,30,0.43333333333333335,0.01239988143125,0.0002883693356104651,0.0,0.000614838984377309,0.0,0.0032,0.0006865846153846154,0.00011580938104166666,18848711,218.15637731481482,0.19710631671311635,30,Phisher
0x6c4d1b11855e682e064919cf3f0ead6c98267850,21,7,14,0.5,0.0156980659875,0.0007475269517857142,0.0,0.002190887256798824,0.0,0.0084,0.0013017557142857143,0.00047041257053571424,10803591,125.0415625,0.16794415856727637,20,Phisher
0xc6cf66947a70b2fe70882d7254ed80dab0767437,11,3,8,0.375,0.0060901901125,0.0005536536465909092,0.0,0.001416893262048577,0.0,0.005,0.0018333333333333333,7.37737640625e-05,10770395,124.65734953703704,0.08824188899292923,9,Phisher
0x3e3e3123fa5a77f95a755dca3383dcab62fd4dce,20,8,12,0.6666666666666666,0.03964144634508943,0.0019820723172544715,0.0001527135,0.003447993643593339,0.0,0.009547268526474575,0.0027713891061147363,0.0014558611246809619,16520782,191.21275462962964,0.10459553306859203,18,Phisher
0xcc99eea29a657109d072d15abe1b2d7f3d63ddba,32,10,22,0.45454545454545453,0.0067577639999999994,0.00021118012499999998,0.0,0.00043880906510147935,0.0,0.00213082,0.0004847944,8.681e-05,14494501,167.76042824074074,0.19074820168007164,26,Phisher
0x2b94c24c245857c8dd8be2785447c0b31412579b,35,11,24,0.4583333333333333,4.2320417280000004,0.12091547794285716,0.0,0.3341761738544575,0.0,1.1,0.19314667536363636,0.08780951245833334,34382928,397.9505555555556,0.08795062479844648,25,Phisher
0x8b2aa37db7e27f8bcbaac161f21d9f39f1fc1b4a,40,9,31,0.2903225806451613,0.02222696662171254,0.0005556741655428134,0.0,0.00200471635832382,0.0,0.009848319,0.0014197163123173633,0.00030482321970504096,16226920,187.8115740740741,0.2129794193845782,34,Phisher
0x60d46ff10a5b155517cf0aea8399c4d87ec11b57,28,9,19,0.47368421052631576,0.016374998,0.0005848213571428572,0.0,0.0015577810613853515,0.0,0.007,0.0010868248888888888,0.0003470302105263158,10022654,116.00293981481481,0.24137319316819678,22,Phisher
